"DAYSAHEAD","TARGETDATE","FORECASTDEMAND","CARDINALPOINT","CP_TYPE","CP_ST_TIME","CP_END_TIME","F_Point","FORECAST_TIMESTAMP"
1,"2021-05-11T00:00:00Z",21401,"1A","P",200,230,"","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",20276,"4","F",400,400,"","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",20090,"1B","T",430,730,"Om","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",29210,"2F","P",800,900,"DM","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",29068,"2A","P",930,1030,"","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",27492,"2B","P",1100,1300,"","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",26672,"3B","T",1330,1630,"Dm","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",31755,"3C","P",1700,1930,"","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",31773,"4A","T",2000,2030,"","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",31869,"4B","P",2100,2200,"EM","2021-05-10T11:38:25Z"
1,"2021-05-11T00:00:00Z",23490,"4C","F",2400,2400,"","2021-05-10T11:38:25Z"
1,"2021-05-12T00:00:00Z",22543,"1F","F",30,30,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",22259,"1S","T",100,130,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",22678,"1A","P",200,230,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",21272,"4","F",400,400,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",21226,"1B","T",430,730,"Om","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",30832,"2F","P",800,900,"DM","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",30771,"2A","P",930,1030,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",29515,"2B","P",1100,1300,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",28315,"3B","T",1330,1630,"Dm","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",33235,"3C","P",1700,1930,"EM","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",32637,"4A","T",2000,2030,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",32706,"4B","P",2100,2200,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",25134,"4C","F",2400,2400,"","2021-05-11T08:23:07Z"
1,"2021-05-12T00:00:00Z",22649,"1F","F",30,30,"","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",22334,"1S","T",100,130,"","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",22773,"1A","P",200,230,"","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",21313,"4","F",400,400,"","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",21217,"1B","T",430,730,"Om","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",31038,"2F","P",800,900,"DM","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",30945,"2A","P",930,1030,"","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",29386,"2B","P",1100,1300,"","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",28420,"3B","T",1330,1630,"Dm","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",33051,"3C","P",1700,1930,"EM","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",32452,"4A","T",2000,2030,"","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",32565,"4B","P",2100,2200,"","2021-05-11T11:40:43Z"
1,"2021-05-12T00:00:00Z",25113,"4C","F",2400,2400,"","2021-05-11T11:40:43Z"
1,"2021-05-13T00:00:00Z",23745,"1F","F",30,30,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",23148,"1S","T",100,130,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",23563,"1A","P",200,230,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",22274,"4","F",400,400,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",22194,"1B","T",430,730,"Om","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",33089,"2F","P",800,900,"DM","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",32778,"2A","P",930,1030,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",31863,"2B","P",1100,1300,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",30396,"3B","T",1330,1630,"Dm","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",32998,"3C","P",1700,1930,"EM","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",31849,"4A","T",2000,2030,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",31757,"4B","P",2100,2200,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",24599,"4C","F",2400,2400,"","2021-05-12T08:39:21Z"
1,"2021-05-13T00:00:00Z",23754,"1F","F",30,30,"","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",23153,"1S","T",100,130,"","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",23574,"1A","P",200,230,"","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",22265,"4","F",400,400,"","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",22185,"1B","T",430,730,"Om","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",32864,"2F","P",800,900,"DM","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",32530,"2A","P",930,1030,"","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",31698,"2B","P",1100,1300,"","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",30608,"3B","T",1330,1630,"Dm","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",33020,"3C","P",1700,1930,"EM","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",31806,"4A","T",2000,2030,"","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",31738,"4B","P",2100,2200,"","2021-05-12T11:33:51Z"
1,"2021-05-13T00:00:00Z",24451,"4C","F",2400,2400,"","2021-05-12T11:33:51Z"
1,"2021-05-14T00:00:00Z",22921,"1F","F",30,30,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",22219,"1S","T",100,130,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",22522,"1A","P",200,230,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",21418,"4","F",400,400,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",21390,"1B","T",430,730,"Om","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",32303,"2F","P",800,900,"DM","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",31738,"2A","P",930,1030,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",30846,"2B","P",1100,1300,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",27537,"3B","T",1330,1630,"Dm","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",30908,"3C","P",1700,1930,"EM","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",29810,"4A","T",2000,2030,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",29659,"4B","P",2100,2200,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",23404,"4C","F",2400,2400,"","2021-05-13T08:42:51Z"
1,"2021-05-14T00:00:00Z",22943,"1F","F",30,30,"","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",22258,"1S","T",100,130,"","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",22575,"1A","P",200,230,"","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",21450,"4","F",400,400,"","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",21410,"1B","T",430,730,"Om","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",32391,"2F","P",800,900,"DM","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",31874,"2A","P",930,1030,"","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",30961,"2B","P",1100,1300,"","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",27797,"3B","T",1330,1630,"Dm","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",31154,"3C","P",1700,1930,"EM","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",29898,"4A","T",2000,2030,"","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",29741,"4B","P",2100,2200,"","2021-05-13T11:31:58Z"
1,"2021-05-14T00:00:00Z",23427,"4C","F",2400,2400,"","2021-05-13T11:31:58Z"
1,"2021-05-15T00:00:00Z",22841,"1F","F",30,30,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",22009,"1S","T",100,130,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",22090,"1A","P",200,230,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",20552,"4","F",400,400,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",20033,"1B","T",430,730,"Om","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",27802,"2F","P",800,900,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",28559,"2A","P",930,1030,"DM","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",27122,"2B","P",1100,1300,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",24102,"3B","T",1330,1630,"Dm","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",28053,"3C","P",1700,1930,"EM","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",27721,"4A","T",2000,2030,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",27710,"4B","P",2100,2200,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",23146,"4C","F",2400,2400,"","2021-05-14T08:30:05Z"
1,"2021-05-15T00:00:00Z",22922,"1F","F",30,30,"","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",22086,"1S","T",100,130,"","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",22169,"1A","P",200,230,"","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",20616,"4","F",400,400,"","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",20099,"1B","T",430,730,"Om","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",27891,"2F","P",800,900,"","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",28677,"2A","P",930,1030,"DM","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",28422,"2B","P",1100,1300,"","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",26282,"3B","T",1330,1630,"Dm","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",30071,"3C","P",1700,1930,"EM","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",29618,"4A","T",2000,2030,"","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",29565,"4B","P",2100,2200,"","2021-05-14T11:20:36Z"
1,"2021-05-15T00:00:00Z",23129,"4C","F",2400,2400,"","2021-05-14T11:20:36Z"
1,"2021-05-16T00:00:00Z",22119,"1F","F",30,30,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",21462,"1S","T",100,130,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",21584,"1A","P",200,230,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",20702,"4","F",400,400,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",20082,"1B","T",430,730,"Om","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",23838,"2F","P",800,900,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",25155,"2A","P",930,1030,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",25943,"2B","P",1100,1300,"DM","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",25960,"3B","T",1330,1630,"Dm","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",30098,"3C","P",1700,1930,"EM","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",28825,"4A","T",2000,2030,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",28382,"4B","P",2100,2200,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",22728,"4C","F",2400,2400,"","2021-05-15T08:32:57Z"
1,"2021-05-16T00:00:00Z",22098,"1F","F",30,30,"","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",21296,"1S","T",100,130,"","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",21363,"1A","P",200,230,"","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",20474,"4","F",400,400,"","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",19844,"1B","T",430,730,"Om","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",23952,"2F","P",800,900,"","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",25482,"2A","P",930,1030,"","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",26214,"2B","P",1100,1300,"DM","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",26230,"3B","T",1330,1630,"Dm","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",30490,"3C","P",1700,1930,"EM","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",30168,"4A","T",2000,2030,"","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",30012,"4B","P",2100,2200,"","2021-05-15T11:24:00Z"
1,"2021-05-16T00:00:00Z",22745,"4C","F",2400,2400,"","2021-05-15T11:24:00Z"
1,"2021-05-17T00:00:00Z",21933,"1F","F",30,30,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",21460,"1S","T",100,130,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",21782,"1A","P",200,230,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",20660,"4","F",400,400,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",20493,"1B","T",430,730,"Om","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",30774,"2F","P",800,900,"DM","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",30590,"2A","P",930,1030,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",29582,"2B","P",1100,1300,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",28608,"3B","T",1330,1630,"Dm","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",32793,"3C","P",1700,1930,"EM","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",31769,"4A","T",2000,2100,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",31364,"4B","P",2130,2200,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",23435,"4C","F",2400,2400,"","2021-05-16T08:26:10Z"
1,"2021-05-17T00:00:00Z",21959,"1F","F",30,30,"","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",21481,"1S","T",100,130,"","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",21808,"1A","P",200,230,"","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",20682,"4","F",400,400,"","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",20548,"1B","T",430,730,"Om","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",31069,"2F","P",800,900,"DM","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",30970,"2A","P",930,1030,"","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",30065,"2B","P",1100,1300,"","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",28852,"3B","T",1330,1630,"Dm","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",32030,"3C","P",1700,1930,"EM","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",31241,"4A","T",2000,2100,"","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",30918,"4B","P",2130,2200,"","2021-05-16T11:27:21Z"
1,"2021-05-17T00:00:00Z",23528,"4C","F",2400,2400,"","2021-05-16T11:27:21Z"
1,"2021-05-18T00:00:00Z",23080,"1F","F",30,30,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",22406,"1S","T",100,130,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",22620,"1A","P",200,230,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",21329,"4","F",400,400,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",21314,"1B","T",430,730,"Om","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",29803,"2F","P",800,900,"DM","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",29405,"2A","P",930,1030,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",29373,"2B","P",1100,1300,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",28026,"3B","T",1330,1630,"Dm","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",32052,"3C","P",1700,1930,"EM","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",31693,"4A","T",2000,2100,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",31309,"4B","P",2130,2200,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",24059,"4C","F",2400,2400,"","2021-05-17T08:37:07Z"
1,"2021-05-18T00:00:00Z",23061,"1F","F",30,30,"","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",22395,"1S","T",100,130,"","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",22612,"1A","P",200,230,"","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",21362,"4","F",400,400,"","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",21361,"1B","T",430,730,"Om","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",29936,"2F","P",800,900,"DM","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",29567,"2A","P",930,1030,"","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",29210,"2B","P",1100,1300,"","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",28271,"3B","T",1330,1630,"Dm","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",32160,"3C","P",1700,1930,"EM","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",31741,"4A","T",2000,2100,"","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",31353,"4B","P",2130,2200,"","2021-05-17T11:36:43Z"
1,"2021-05-18T00:00:00Z",24064,"4C","F",2400,2400,"","2021-05-17T11:36:43Z"
1,"2021-05-19T00:00:00Z",22758,"1F","F",30,30,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",22122,"1S","T",100,130,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",22343,"1A","P",200,230,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",20965,"4","F",400,400,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",20904,"1B","T",430,730,"Om","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",29673,"2F","P",800,900,"DM","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",29107,"2A","P",930,1030,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",28045,"2B","P",1100,1300,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",26669,"3B","T",1330,1630,"Dm","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",31717,"3C","P",1700,1930,"EM","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",31532,"4A","T",2000,2100,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",31207,"4B","P",2130,2200,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",23595,"4C","F",2400,2400,"","2021-05-18T08:37:45Z"
1,"2021-05-19T00:00:00Z",22778,"1F","F",30,30,"","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",21967,"1S","T",100,130,"","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",22368,"1A","P",200,230,"","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",21193,"4","F",400,400,"","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",20931,"1B","T",430,730,"Om","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",30251,"2F","P",800,900,"DM","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",29542,"2A","P",930,1030,"","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",27835,"2B","P",1100,1300,"","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",26860,"3B","T",1330,1630,"Dm","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",31917,"3C","P",1700,1930,"EM","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",31644,"4A","T",2000,2100,"","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",31244,"4B","P",2130,2200,"","2021-05-18T10:42:18Z"
1,"2021-05-19T00:00:00Z",23664,"4C","F",2400,2400,"","2021-05-18T10:42:18Z"
1,"2021-05-20T00:00:00Z",22807,"1F","F",30,30,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",21877,"1S","T",100,130,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",22081,"1A","P",200,230,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",21332,"4","F",400,400,"Om","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",21364,"1B","T",430,730,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",31238,"2F","P",800,900,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",31316,"2A","P",930,1030,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",31920,"2B","P",1100,1300,"DM","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",29178,"3B","T",1330,1630,"Dm","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",31838,"3C","P",1700,1930,"EM","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",29663,"4A","T",2000,2100,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",28988,"4B","P",2130,2200,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",21347,"4C","F",2400,2400,"","2021-05-19T08:28:10Z"
1,"2021-05-20T00:00:00Z",22797,"1F","F",30,30,"","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",21862,"1S","T",100,130,"","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",22063,"1A","P",200,230,"","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",21301,"4","F",400,400,"Om","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",21326,"1B","T",430,730,"","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",31177,"2F","P",800,900,"","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",31187,"2A","P",930,1030,"","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",31637,"2B","P",1100,1300,"DM","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",29294,"3B","T",1330,1630,"Dm","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",31608,"3C","P",1700,1930,"EM","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",29617,"4A","T",2000,2100,"","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",28962,"4B","P",2130,2200,"","2021-05-19T11:26:09Z"
1,"2021-05-20T00:00:00Z",21299,"4C","F",2400,2400,"","2021-05-19T11:26:09Z"
1,"2021-05-21T00:00:00Z",19196,"1F","F",30,30,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",18389,"1S","T",100,130,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",18612,"1A","P",200,230,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",17526,"4","F",400,400,"Om","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",17598,"1B","T",430,730,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",28850,"2F","P",800,900,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",29106,"2A","P",930,1030,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",29438,"2B","P",1100,1300,"DM","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",27496,"3B","T",1330,1630,"Dm","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",29958,"3C","P",1700,1930,"EM","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",27902,"4A","T",2000,2100,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",27668,"4B","P",2130,2200,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",21106,"4C","F",2400,2400,"","2021-05-20T08:43:44Z"
1,"2021-05-21T00:00:00Z",19131,"1F","F",30,30,"","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",18319,"1S","T",100,130,"","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",18553,"1A","P",200,230,"","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",17471,"4","F",400,400,"Om","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",17533,"1B","T",430,730,"","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",28847,"2F","P",800,900,"","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",29116,"2A","P",930,1030,"","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",29474,"2B","P",1100,1300,"DM","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",27515,"3B","T",1330,1630,"Dm","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",29967,"3C","P",1700,1930,"EM","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",27878,"4A","T",2000,2100,"","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",27574,"4B","P",2130,2200,"","2021-05-20T11:27:33Z"
1,"2021-05-21T00:00:00Z",21102,"4C","F",2400,2400,"","2021-05-20T11:27:33Z"
1,"2021-05-22T00:00:00Z",20952,"1F","F",30,30,"","2021-05-21T08:42:50Z"
1,"2021-05-22T00:00:00Z",19852,"1S","T",100,130,"","2021-05-21T08:42:50Z"
1,"2021-05-22T00:00:00Z",20024,"1A","P",200,230,"","2021-05-21T08:42:50Z"
